width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.45392675154842566,0.847423690908901,0.8075269418791471,0.8802765521668662,0.8511945098362126,0.7592977878661837,0.9251675049480447
0.462419703352553,0.850527912968105,0.8108413804650105,0.8830885428093046,0.854401705899624,0.7635852062559412,0.9268972375467402
0.47107155795344474,0.8535798908262053,0.8140944108742536,0.8858547259366637,0.8575980736253724,0.7673067869828765,0.9286056917128309
0.47988528841622613,0.8565800603270493,0.817287376084236,0.8885748099559787,0.860606249034958,0.7714507313844876,0.9303121036928993
0.488863923431955,0.8595288724957271,0.8204215982947163,0.8912485588082403,0.8635494590480075,0.7751491039924325,0.9319753282879878
0.49801054835838027,0.8624267926368346,0.8234983765266127,0.8938757916951711,0.8665533172838021,0.7782904682098398,0.93409140008303
0.5073283062801747,0.8652742994492644,0.8265189846306069,0.8964563824681108,0.869268461236107,0.7809761651590108,0.9362556199965681
0.5168203990890018,0.8680718841583975,0.8294846696756677,0.8989902587116247,0.872025886926844,0.7842831503271093,0.9383523581408534
0.5264900885837934,0.8708200496664857,0.8323966506862785,0.901477400555301,0.8747243597888459,0.787807133321744,0.9403767319702573
0.5363406975916123,0.873519309721918,0.8352561176966327,0.9039178392473108,0.8771743661595637,0.7909609240710496,0.9423339071765471
0.5463756111094855,0.8761701881079966,0.8380642310902051,0.9063116555227582,0.879810327214583,0.794039374579755,0.9439283083439748
0.5565982774676026,0.8787732178517572,0.8408221211938035,0.9086589777987835,0.8825988829374398,0.7977697793623547,0.9452845498804044
0.5670122095142763,0.881328940453297,0.8435308880963345,0.9109599802269075,0.8852832551579766,0.8011327930084681,0.9469733185160044
0.5776209858230741,0.8838379051360039,0.8461916016639858,0.9132148806313033,0.8876438376748734,0.8043423332727513,0.9487898108335805
0.5884282519225351,0.8863006681180021,0.8488053017252427,0.9154239383596735,0.8901679903229619,0.8076784451118972,0.9505000754783229
0.5994377215488959,0.8887177919050713,0.8513729984010238,0.9175874520712571,0.8926482127578974,0.8109710145068636,0.951816533503131
0.610653177922252,0.8910898446052299,0.8538956725571993,0.9197057574842591,0.8949404570765912,0.8140939233970216,0.9531023742523486
0.6220784750466001,0.8934173992651104,0.8563742763587491,0.9217792251027663,0.8972634508709993,0.8169769130981541,0.9543759960854328
0.6337175390342006,0.895701033228205,0.8588097339068119,0.9238082579410029,0.8994390045443142,0.8197878403498857,0.9556123265600437
0.6455743694547216,0.8979413275149974,0.8612029419418188,0.9257932892606466,0.9017562973201446,0.8226946323410356,0.9569687512142282
0.6576530407096232,0.9001388662249561,0.8635547705977601,0.9277347803348961,0.904029147281359,0.8259449924932524,0.9584685945957784
0.6699577034322579,0.9022942359603093,0.8658660641944042,0.929633218251054,0.9062512011212877,0.8291594730471127,0.9599180474800294
0.6824925859141661,0.9044080252714841,0.8681376420559241,0.9314891137616162,0.9082947063208225,0.8323109120133464,0.9613178815353653
0.6952619955580586,0.906480824124047,0.8703702993459295,0.9333029991922027,0.9104305985534611,0.8351432908738726,0.9626706979636697
0.7082703203579818,0.9085132233869498,0.8725648079102816,0.9350754264131691,0.9124427075920397,0.8376905198601647,0.9639779456797498
0.7215220304071799,0.9105058143418465,0.8747219171203618,0.9368069648803712,0.9144249242804461,0.8401954689245519,0.9650953194382581
0.7350216794341673,0.9124591882132157,0.8768423547105977,0.9384981997493348,0.9164656444696806,0.8426777110980216,0.9661248548217057
0.748773906367541,0.9143739357189961,0.8789268276050888,0.940149730065995,0.9183606045431574,0.8451214827189021,0.9671238387997116
0.7627834369300711,0.9162506466414143,0.8809760227290893,0.9417621670361983,0.9201610517028038,0.8475403452478736,0.9681242714416367
0.7770550852626161,0.9180899094176592,0.8829906078019091,0.9433361323753223,0.9220523966797138,0.8500370182079823,0.9691610067967698
0.7915937555784224,0.9198923107500387,0.8849712321085139,0.9448722567386301,0.9238941690251699,0.8524380551561571,0.969977397413797
0.806404443848374,0.9216584352352332,0.8869185272477175,0.9463711782323325,0.925655340887443,0.8546626687676323,0.9708407096721912
0.8214922395177766,0.9233888650122432,0.8888331078554005,0.9478335410048029,0.9274459582518932,0.8575412082330646,0.9717560590624215
