width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
1.38044446980319,0.90881148157868,0.8655313313319523,0.9391409491604642,0.9112797624194994,0.8310864639048013,0.9654199435444636
1.406272531952688,0.91032567963011,0.8671136642864126,0.9404509995577089,0.9126934443915948,0.833029353130553,0.966212050087421
1.432583836136901,0.9118171739062757,0.8686784420429953,0.9417354461785301,0.9140620114580864,0.8350197419758912,0.9670356443158666
1.4593874237954367,0.9132862241489011,0.8702258640024233,0.9429946705184274,0.9155074424260272,0.8368091048869402,0.9678360783774995
1.486692505532885,0.9147330898332154,0.8717561256247935,0.9442290542280388,0.9169368719959865,0.8385966204447424,0.9686193413686165
1.514508464283888,0.9161580300616732,0.8732694186115698,0.9454389787475416,0.9183862083181606,0.840371794828323,0.9693607176335923
1.5428448585374301,0.9175613034614827,0.8747659310772707,0.9466248249629304,0.919885692895702,0.8421192236290653,0.9700130888686441
1.5717114256214504,0.9189431680858844,0.8762458477113904,0.9477869728832535,0.9211717336449969,0.8438451174563609,0.9707663836369499
1.6011180850489135,0.920303881319123,0.8777093499310707,0.9489258013379127,0.9224603036243775,0.8455556011276311,0.9715077841723383
1.6310749419264847,0.9216436997850567,0.8791566160250237,0.9500416876931649,0.923643232389914,0.8472622326960716,0.9722766432923087
1.6615922904269809,0.9229628792593391,0.8805878212891746,0.9511350075869848,0.9249268001997053,0.8492481761234052,0.972958977892045
1.6926806173267899,0.924261674585117,0.882003138154482,0.9522061346814704,0.9262377483724563,0.8513152925343241,0.9736244907864406
1.724350605609477,0.9255403395921769,0.8834027363073622,0.9532554404320117,0.9274906173314967,0.8532819954828463,0.974270125632094
1.756613138136813,0.9267991270194763,0.8847867828031305,0.9542832938724559,0.9287249833982789,0.8549237063119219,0.9749011098092144
1.7894793013884867,0.9280382884409963,0.8861554421728487,0.9552900614155365,0.9299451261389609,0.8561253344849494,0.9755188832276422
1.8229603892717912,0.9292580741948471,0.8875088765239504,0.9562761066678579,0.9311840236233557,0.8572550234314663,0.9761218231995213
1.8570679070025826,0.9304587333155591,0.8888472456349941,0.9572417902587517,0.9323542797847189,0.8592322544518478,0.9767102677628031
1.891813575058857,0.9316405134694938,0.8901707070448783,0.9581874696823434,0.9335168315696787,0.8611865100421361,0.9772845481366188
1.9272093332082962,0.9328036608933039,0.8914794161368371,0.9591134991522005,0.9346497697362272,0.8625872864022676,0.9778449888148288
1.9632673446111695,0.9339484203353756,0.8927735262175127,0.9600202294679459,0.935771123552959,0.8643295784515327,0.9783919076606531
2.0,0.9350750350001832,0.8940531885913899,0.9609080078932545,0.936907712022365,0.8660882206319983,0.9789256160022163
